country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Grenada,GRD,2/26/2021,3000,3000,,,285,2.67,2.67,,2533,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,2/27/2021,,,,,292,,,,2595,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,2/28/2021,,,,,298,,,,2648,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,3/1/2021,,,,,304,,,,2702,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,3/2/2021,,,,,311,,,,2764,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,3/3/2021,,,,,317,,,,2817,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,3/4/2021,,,,,323,,,,2871,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,3/5/2021,,,,,330,,,,2933,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,3/6/2021,,,,,330,,,,2933,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,3/7/2021,,,,,330,,,,2933,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,3/8/2021,,,,,330,,,,2933,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,3/9/2021,,,,,330,,,,2933,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,3/10/2021,,,,,330,,,,2933,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,3/11/2021,,,,,330,,,,2933,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,3/12/2021,,,,,330,,,,2933,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,3/13/2021,,,,,330,,,,2933,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,3/14/2021,,,,,330,,,,2933,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Grenada,GRD,3/15/2021,8606,8606,,,330,7.65,7.65,,2933,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater
Guatemala,GTM,2/25/2021,0,0,,,,0,0,,,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2/26/2021,,,,,1112,,,,62,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2/27/2021,2224,2224,,,1112,0.01,0.01,,62,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,2/28/2021,,,,,775,,,,43,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,3/1/2021,2427,2427,,,607,0.01,0.01,,34,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,3/2/2021,,,,,836,,,,47,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,3/3/2021,,,,,988,,,,55,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,3/4/2021,,,,,1098,,,,61,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,3/5/2021,,,,,1189,,,,66,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,3/6/2021,,,,,1280,,,,71,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,3/7/2021,,,,,1516,,,,85,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,3/8/2021,,,,,1752,,,,98,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,3/9/2021,,,,,1752,,,,98,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,3/10/2021,,,,,1752,,,,98,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,3/11/2021,19947,19947,,,1752,0.11,0.11,,98,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,3/12/2021,28534,28534,,8587,2728,0.16,0.16,,152,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,3/13/2021,30890,30890,,2356,2815,0.17,0.17,,157,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,3/14/2021,34217,34217,,3327,3040,0.19,0.19,,170,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,3/15/2021,42330,42330,,8113,3948,0.24,0.24,,220,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,3/16/2021,48130,48130,,5800,4527,0.27,0.27,,253,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,3/17/2021,55060,55060,,6930,5266,0.31,0.31,,294,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,3/18/2021,60182,60182,,5122,5748,0.34,0.34,,321,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,3/19/2021,66399,66399,,6217,5409,0.37,0.37,,302,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,3/20/2021,68852,68852,,2453,5423,0.38,0.38,,303,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guatemala,GTM,3/21/2021,69266,69266,,414,5007,0.39,0.39,,279,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98
Guernsey,GGY,1/24/2021,6673,6151,522,,,9.95,9.17,0.78,,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,1/25/2021,,,,,604,,,,9008,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,1/26/2021,,,,,604,,,,9008,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,1/27/2021,,,,,604,,,,9008,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,1/28/2021,,,,,604,,,,9008,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,1/29/2021,,,,,604,,,,9008,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,1/30/2021,,,,,604,,,,9008,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,1/31/2021,,,,,604,,,,9008,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/1/2021,,,,,604,,,,9008,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/2/2021,,,,,604,,,,9008,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/3/2021,,,,,604,,,,9008,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/4/2021,,,,,604,,,,9008,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/5/2021,,,,,604,,,,9008,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/6/2021,,,,,604,,,,9008,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/7/2021,15135,12045,3090,,604,22.57,17.96,4.61,9008,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/8/2021,,,,,603,,,,8993,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/9/2021,,,,,601,,,,8963,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/10/2021,,,,,599,,,,8933,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/11/2021,,,,,598,,,,8918,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/12/2021,,,,,596,,,,8889,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/13/2021,,,,,594,,,,8859,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/14/2021,19284,13950,5334,,593,28.76,20.8,7.96,8844,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/15/2021,,,,,520,,,,7755,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/16/2021,,,,,448,,,,6681,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/17/2021,,,,,375,,,,5593,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/18/2021,,,,,302,,,,4504,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/19/2021,,,,,230,,,,3430,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/20/2021,,,,,157,,,,2341,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/21/2021,,,,,85,,,,1268,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/22/2021,,,,,85,,,,1268,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/23/2021,20047,,,,85,29.9,,,1268,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/24/2021,,,,,113,,,,1685,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/25/2021,,,,,142,,,,2118,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/26/2021,,,,,170,,,,2535,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/27/2021,,,,,199,,,,2968,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,2/28/2021,,,,,228,,,,3400,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,3/1/2021,,,,,256,,,,3818,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,3/2/2021,22040,,,,285,32.87,,,4250,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,3/3/2021,,,,,349,,,,5205,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,3/4/2021,,,,,413,,,,6159,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,3/5/2021,,,,,477,,,,7114,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,3/6/2021,,,,,542,,,,8083,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,3/7/2021,,,,,606,,,,9038,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,3/8/2021,,,,,670,,,,9992,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,3/9/2021,,,,,734,,,,10947,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,3/10/2021,,,,,734,,,,10947,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,3/11/2021,,,,,734,,,,10947,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guernsey,GGY,3/12/2021,29383,21500,7883,,734,43.82,32.06,11.76,10947,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Guinea,GIN,3/19/2021,25263,,,,,0.19,,,,Sputnik V,National Health Security Agency,https://twitter.com/anss_guinee/status/1373004550093824008
Guyana,GUY,2/11/2021,0,0,,,,0,0,,,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2/12/2021,,,,,167,,,,212,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2/13/2021,,,,,167,,,,212,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2/14/2021,,,,,167,,,,212,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2/15/2021,668,668,,,167,0.08,0.08,,212,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2/16/2021,,,,,167,,,,212,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2/17/2021,,,,,168,,,,214,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2/18/2021,,,,,168,,,,214,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2/19/2021,,,,,168,,,,214,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2/20/2021,,,,,169,,,,215,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2/21/2021,,,,,169,,,,215,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2/22/2021,1852,1852,,,169,0.24,0.24,,215,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2/23/2021,,,,,223,,,,284,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2/24/2021,,,,,277,,,,352,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2/25/2021,,,,,331,,,,421,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2/26/2021,,,,,385,,,,489,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2/27/2021,,,,,439,,,,558,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,2/28/2021,,,,,493,,,,627,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,3/1/2021,,,,,547,,,,695,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,3/2/2021,,,,,547,,,,695,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,3/3/2021,,,,,547,,,,695,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,3/4/2021,,,,,547,,,,695,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,3/5/2021,,,,,547,,,,695,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,3/6/2021,,,,,547,,,,695,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,3/7/2021,,,,,547,,,,695,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,3/8/2021,,,,,547,,,,695,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,3/9/2021,,,,,547,,,,695,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,3/10/2021,,,,,547,,,,695,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,3/11/2021,,,,,547,,,,695,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,3/12/2021,,,,,547,,,,695,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,3/13/2021,,,,,547,,,,695,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,3/14/2021,,,,,547,,,,695,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,3/15/2021,,,,,547,,,,695,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,3/16/2021,,,,,547,,,,695,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,3/17/2021,,,,,547,,,,695,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,3/18/2021,,,,,547,,,,695,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Guyana,GUY,3/19/2021,15524,15524,,,547,1.97,1.97,,695,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/
Honduras,HND,2/28/2021,2684,2684,,,,0.03,0.03,,,"Moderna, Oxford/AstraZeneca",Government of Honduras,https://www.laprensa.hn/honduras/1451346-410/honduras-cobertura-segunda-jornada-vacunacion-personal-salud-pandemia-covid
Honduras,HND,3/1/2021,,,,,276,,,,28,"Moderna, Oxford/AstraZeneca",Government of Honduras,https://www.laprensa.hn/honduras/1451346-410/honduras-cobertura-segunda-jornada-vacunacion-personal-salud-pandemia-covid
Honduras,HND,3/2/2021,,,,,276,,,,28,"Moderna, Oxford/AstraZeneca",Government of Honduras,https://www.laprensa.hn/honduras/1451346-410/honduras-cobertura-segunda-jornada-vacunacion-personal-salud-pandemia-covid
Honduras,HND,3/3/2021,,,,,276,,,,28,"Moderna, Oxford/AstraZeneca",Government of Honduras,https://www.laprensa.hn/honduras/1451346-410/honduras-cobertura-segunda-jornada-vacunacion-personal-salud-pandemia-covid
Honduras,HND,3/4/2021,,,,,276,,,,28,"Moderna, Oxford/AstraZeneca",Government of Honduras,https://www.laprensa.hn/honduras/1451346-410/honduras-cobertura-segunda-jornada-vacunacion-personal-salud-pandemia-covid
Honduras,HND,3/5/2021,,,,,276,,,,28,"Moderna, Oxford/AstraZeneca",Government of Honduras,https://www.laprensa.hn/honduras/1451346-410/honduras-cobertura-segunda-jornada-vacunacion-personal-salud-pandemia-covid
Honduras,HND,3/6/2021,,,,,276,,,,28,"Moderna, Oxford/AstraZeneca",Government of Honduras,https://www.laprensa.hn/honduras/1451346-410/honduras-cobertura-segunda-jornada-vacunacion-personal-salud-pandemia-covid
Honduras,HND,3/7/2021,,,,,276,,,,28,"Moderna, Oxford/AstraZeneca",Government of Honduras,https://www.laprensa.hn/honduras/1451346-410/honduras-cobertura-segunda-jornada-vacunacion-personal-salud-pandemia-covid
Honduras,HND,3/8/2021,,,,,276,,,,28,"Moderna, Oxford/AstraZeneca",Government of Honduras,https://www.laprensa.hn/honduras/1451346-410/honduras-cobertura-segunda-jornada-vacunacion-personal-salud-pandemia-covid
Honduras,HND,3/9/2021,,,,,276,,,,28,"Moderna, Oxford/AstraZeneca",Government of Honduras,https://www.laprensa.hn/honduras/1451346-410/honduras-cobertura-segunda-jornada-vacunacion-personal-salud-pandemia-covid
